date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:44:22	216/216	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:22%20GMT	https://www.dpd.com/at_en/Home/Siteutilities/GTC	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/GTC	(from https://www.dpd.com/at_en/home/siteutilities/contact_form)
17:44:22	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:23%20GMT	https://www.dpd.com/at_en/Home/Siteutilities/Privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Privacy	(from https://www.dpd.com/at_en/home/siteutilities/contact_form)
17:44:23	226/226	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:23%20GMT	https://www.dpd.com/at_en/home/siteutilities/security_information	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/security_information	(from https://www.dpd.com/at_en/home/siteutilities/contact_form)
17:44:23	216/216	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:23%20GMT	https://www.dpd.com/at_en/Home/Siteutilities/FAQ	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/FAQ	(from https://www.dpd.com/at_en/home/siteutilities/contact_form)
17:44:23	12625/12625	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:24%20GMT	https://www.dpd.com/at_en/layout/set/print/home/siteutilities/contact_form	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/layout/set/print/home/siteutilities/contact_form.html	(from https://www.dpd.com/at_en/home/siteutilities/contact_form)
17:44:24	245450/245450	---M-Z	200	added ('OK')	text/css	date:Sun,%2013%20Oct%202019%2005:26:25%20GMT	https://www.dpd.com/var/dpd/cache_at/public/stylesheets/8aa6351c46b0363b37c7ee4b77e09d75_1553176778_all.css	C:/My%20Web%20Sites/courier/www.dpd.com/var/dpd/cache_at/public/stylesheets/8aa6351c46b0363b37c7ee4b77e09d75_1553176778_all.css	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:24	0/-1	---M--	301	error ('')			https://www.dpd.com/at_en/privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/privacy.672.delayed	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:24	0/-1	---M--	301	error ('')			https://www.dpd.com/at_en/contact	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/contact.673.delayed	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:26	38399/38399	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:25%20GMT	http://www.dpd.com/at/home/siteutilities/become_a_system_partner	C:/My%20Web%20Sites/courier/www.dpd.com/at/home/siteutilities/become_a_system_partner.html	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:26	1480/1480	---M--	200	added ('OK')	image/gif	date:Mon,%2014%20Oct%202019%2016:44:26%20GMT	https://www.dpd.com/at_en/nxc_captcha/get/1114/nxc_captcha_collection_attribute_53267/1	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/nxc_captcha/get/1114/nxc_captcha_collection_attribute_53267/1.gif	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:27	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:27%20GMT	https://www.dpd.com/at_en/Home/Siteutilities/Imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Imprint	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:27	833347/833347	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2013%20Oct%202019%2005:26:26%20GMT	https://www.dpd.com/var/dpd/cache_at/public/javascript/b303452e1d1e5699e54b9aa36d5c9005_1568797456.js	C:/My%20Web%20Sites/courier/www.dpd.com/var/dpd/cache_at/public/javascript/b303452e1d1e5699e54b9aa36d5c9005_1568797456.js	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:27	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:27%20GMT	https://www.dpd.com/at_en/Home/Siteutilities/Imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Imprint	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:27	216/216	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:27%20GMT	https://www.dpd.com/at_en/Home/Siteutilities/GTC	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/GTC	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:28	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:28%20GMT	https://www.dpd.com/at_en/Home/Siteutilities/Privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Privacy	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:28	226/226	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:28%20GMT	https://www.dpd.com/at_en/home/siteutilities/security_information	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/security_information	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:28	216/216	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:28%20GMT	https://www.dpd.com/at_en/Home/Siteutilities/FAQ	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/FAQ	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:29	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/privacy.67d.delayed	(from http://www.dpd.com/at_en/home/siteutilities/imprint)
17:44:29	22747/22747	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:29%20GMT	https://www.dpd.com/at_en/layout/set/print/home/siteutilities/become_a_system_partner	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/layout/set/print/home/siteutilities/become_a_system_partner.html	(from https://www.dpd.com/at_en/home/siteutilities/become_a_system_partner)
17:44:29	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:29%20GMT	http://www.dpd.com/at_en/contact	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/contact	(from http://www.dpd.com/at_en/home/siteutilities/imprint)
17:44:30	26400/26400	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:30%20GMT	http://www.dpd.com/at/home/siteutilities/imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at/home/siteutilities/imprint.html	(from http://www.dpd.com/at_en/home/siteutilities/imprint)
17:44:30	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:30%20GMT	http://www.dpd.com/at_en/Home/Siteutilities/Imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Imprint.680.delayed	(from http://www.dpd.com/at_en/home/siteutilities/imprint)
17:44:30	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/Home/Siteutilities/Imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Imprint.681.delayed	(from http://www.dpd.com/at_en/home/siteutilities/imprint)
17:44:31	216/216	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:31%20GMT	http://www.dpd.com/at_en/Home/Siteutilities/GTC	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/GTC	(from http://www.dpd.com/at_en/home/siteutilities/imprint)
17:44:31	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:31%20GMT	http://www.dpd.com/at_en/Home/Siteutilities/Privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Privacy	(from http://www.dpd.com/at_en/home/siteutilities/imprint)
17:44:31	226/226	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:31%20GMT	http://www.dpd.com/at_en/home/siteutilities/security_information	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/security_information	(from http://www.dpd.com/at_en/home/siteutilities/imprint)
17:44:32	216/216	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:32%20GMT	http://www.dpd.com/at_en/Home/Siteutilities/FAQ	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/FAQ	(from http://www.dpd.com/at_en/home/siteutilities/imprint)
17:44:32	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/privacy.687.delayed	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:44:32	10310/10310	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:32%20GMT	http://www.dpd.com/at_en/layout/set/print/home/siteutilities/imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/layout/set/print/home/siteutilities/imprint.html	(from http://www.dpd.com/at_en/home/siteutilities/imprint)
17:44:33	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:33%20GMT	http://www.dpd.com/at_en/contact	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/contact	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:44:33	20312/20312	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202019%2016:44:33%20GMT	http://www.dpd.com/at_en/home/siteutilities/AGBs_DPDA_national_072019_en.pdf	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/AGBs_DPDA_national_072019_en.pdf	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:44:36	20311/20311	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202019%2016:44:35%20GMT	http://www.dpd.com/at_en/home/siteutilities/AGBs_DPDA_international_072019_en.pdf	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/AGBs_DPDA_international_072019_en.pdf	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:44:38	20311/20311	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202019%2016:44:38%20GMT	http://www.dpd.com/at_en/home/siteutilities/AGB_Pickup_072019_DPDA_am_Shop.pdf	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/AGB_Pickup_072019_DPDA_am_Shop.68d.delayed	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:44:39	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/Home/Siteutilities/Imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Imprint.68f.delayed	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:44:39	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/Home/Siteutilities/Imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Imprint.690.delayed	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:44:40	216/216	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:40%20GMT	http://www.dpd.com/at_en/Home/Siteutilities/GTC	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/GTC.691.delayed	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:44:40	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:40%20GMT	http://www.dpd.com/at_en/Home/Siteutilities/Privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Privacy	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:44:41	226/226	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:41%20GMT	http://www.dpd.com/at_en/home/siteutilities/security_information	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/security_information	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:44:41	216/216	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:41%20GMT	http://www.dpd.com/at_en/Home/Siteutilities/FAQ	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/FAQ	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:44:42	8144/8144	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:42%20GMT	http://www.dpd.com/at_en/layout/set/print/home/siteutilities/gtc	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/layout/set/print/home/siteutilities/gtc.html	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:44:42	0/-1	---M--	301	error ('')			https://www.dpd.com/at_en/privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/privacy.696.delayed	(from https://www.dpd.com/at_en/home/siteutilities/privacy)
17:44:42	0/-1	---M--	301	error ('')			https://www.dpd.com/at_en/contact	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/contact.697.delayed	(from https://www.dpd.com/at_en/home/siteutilities/privacy)
17:44:43	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:43%20GMT	https://www.dpd.com/at_en/Home/Siteutilities/Imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Imprint.698.delayed	(from https://www.dpd.com/at_en/home/siteutilities/privacy)
17:44:43	0/-1	---M--	301	error ('')			https://www.dpd.com/at_en/Home/Siteutilities/Imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Imprint.699.delayed	(from https://www.dpd.com/at_en/home/siteutilities/privacy)
17:44:44	216/216	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:44%20GMT	https://www.dpd.com/at_en/Home/Siteutilities/GTC	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/GTC	(from https://www.dpd.com/at_en/home/siteutilities/privacy)
17:44:44	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:44%20GMT	https://www.dpd.com/at_en/Home/Siteutilities/Privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Privacy	(from https://www.dpd.com/at_en/home/siteutilities/privacy)
17:44:44	226/226	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:45%20GMT	https://www.dpd.com/at_en/home/siteutilities/security_information	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/security_information	(from https://www.dpd.com/at_en/home/siteutilities/privacy)
17:44:45	216/216	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:45%20GMT	https://www.dpd.com/at_en/Home/Siteutilities/FAQ	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/FAQ	(from https://www.dpd.com/at_en/home/siteutilities/privacy)
17:44:45	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/privacy.69e.delayed	(from http://www.dpd.com/at_en/home/siteutilities/security)
17:44:45	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:46%20GMT	http://www.dpd.com/at_en/contact	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/contact	(from http://www.dpd.com/at_en/home/siteutilities/security)
17:44:47	27695/27695	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:46%20GMT	http://www.dpd.com/at/home/siteutilities/security	C:/My%20Web%20Sites/courier/www.dpd.com/at/home/siteutilities/security.html	(from http://www.dpd.com/at_en/home/siteutilities/security)
17:44:47	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/Home/Siteutilities/Imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Imprint.6a1.delayed	(from http://www.dpd.com/at_en/home/siteutilities/security)
17:44:47	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/Home/Siteutilities/Imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Imprint.6a2.delayed	(from http://www.dpd.com/at_en/home/siteutilities/security)
17:44:47	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/Home/Siteutilities/GTC	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/GTC.6a3.delayed	(from http://www.dpd.com/at_en/home/siteutilities/security)
17:44:47	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:48%20GMT	http://www.dpd.com/at_en/Home/Siteutilities/Privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Privacy	(from http://www.dpd.com/at_en/home/siteutilities/security)
17:44:48	226/226	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:48%20GMT	http://www.dpd.com/at_en/home/siteutilities/security_information	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/security_information	(from http://www.dpd.com/at_en/home/siteutilities/security)
17:44:48	216/216	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:48%20GMT	http://www.dpd.com/at_en/Home/Siteutilities/FAQ	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/FAQ	(from http://www.dpd.com/at_en/home/siteutilities/security)
17:44:48	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/privacy.6a7.delayed	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:44:49	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:49%20GMT	http://www.dpd.com/at_en/contact	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/contact	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:44:50	45063/45063	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:49%20GMT	http://www.dpd.com/at_en/home/siteutilities/faq?q=3245	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/faq0c1d.html	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:44:52	45063/45063	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:51%20GMT	http://www.dpd.com/at_en/home/siteutilities/faq?q=3246	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/faq148f.html	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:44:53	45063/45063	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:52%20GMT	http://www.dpd.com/at_en/home/siteutilities/faq?q=3244	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/faq6489.html	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:44:55	26179/26179	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:54%20GMT	http://www.dpd.com/at_en/home/shipping/general_shipping_guide/shipping_information/girth_and_volumetric_weight_calculator	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/shipping/general_shipping_guide/shipping_information/girth_and_volumetric_weight_calculator.html	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:44:57	28655/28655	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:55%20GMT	http://www.dpd.com/at_en/home/shipping/general_shipping_guide/shipping_information/do_s_don_ts2	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/shipping/general_shipping_guide/shipping_information/do_s_don_ts2.html	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:44:57	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/Home/Siteutilities/Imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Imprint.6ae.delayed	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:44:57	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/Home/Siteutilities/Imprint	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Imprint.6af.delayed	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:44:57	0/-1	---M--	301	error ('')			http://www.dpd.com/at_en/Home/Siteutilities/GTC	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/GTC.6b0.delayed	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:44:57	224/224	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:57%20GMT	http://www.dpd.com/at_en/Home/Siteutilities/Privacy	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/Privacy	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:44:58	226/226	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:58%20GMT	http://www.dpd.com/at_en/home/siteutilities/security_information	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/home/siteutilities/security_information	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:44:58	216/216	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:44:58%20GMT	http://www.dpd.com/at_en/Home/Siteutilities/FAQ	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/Home/Siteutilities/FAQ	(from http://www.dpd.com/at_en/home/siteutilities/faq)
17:45:01	23689/23689	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:44:59%20GMT	https://www.dpd.com/cz/content/advancedsearch	C:/My%20Web%20Sites/courier/www.dpd.com/cz/content/advancedsearch.html	(from https://www.dpd.com/cz/business_customers)
17:45:05	262616/262616	---M-Z	200	added ('OK')	text/css	date:Sun,%2013%20Oct%202019%2001:10:14%20GMT	https://www.dpd.com/var/dpd/cache_cz/public/stylesheets/c90f7bdcb0582261235272f8f96a54e8_1553176778_all.css	C:/My%20Web%20Sites/courier/www.dpd.com/var/dpd/cache_cz/public/stylesheets/c90f7bdcb0582261235272f8f96a54e8_1553176778_all.css	(from https://www.dpd.com/cz/business_customers)
17:45:31	458069/458069	---M--	200	added ('OK')	application/pdf	date:Mon,%2014%20Oct%202019%2016:44:34%20GMT	http://www.dpd.com/at_en/content/download/3056/29789/file/AGBs_DPDA_national_072019_en.pdf	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/content/download/3056/29789/file/AGBs_DPDA_national_072019_en.pdf	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
17:45:32	288/288	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:45:32%20GMT	https://www.dpd.com/cz/privacy	C:/My%20Web%20Sites/courier/www.dpd.com/cz/privacy.6b7.delayed	(from https://www.dpd.com/cz/business_customers)
17:45:33	228/228	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:45:33%20GMT	https://www.dpd.com/cz/domu/poznejte_nas	C:/My%20Web%20Sites/courier/www.dpd.com/cz/domu/poznejte_nas	(from https://www.dpd.com/cz/business_customers)
17:45:34	26810/26810	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:45:33%20GMT	http://www.dpd.com/cz/business_customers/poznejte_nas	C:/My%20Web%20Sites/courier/www.dpd.com/cz/business_customers/poznejte_nas.html	(from https://www.dpd.com/cz/business_customers)
17:45:37	22807/22807	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:45:35%20GMT	https://www.dpd.com/cz/business_customers/poznejte_nas/age_management_jako_radost	C:/My%20Web%20Sites/courier/www.dpd.com/cz/business_customers/poznejte_nas/age_management_jako_radost.html	(from https://www.dpd.com/cz/business_customers)
17:45:38	206/206	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:45:38%20GMT	https://www.dpd.com/cz/contact	C:/My%20Web%20Sites/courier/www.dpd.com/cz/contact	(from https://www.dpd.com/cz/business_customers)
17:45:38	240/240	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Oct%202019%2016:45:38%20GMT	http://www.dpd.com/cz/domu/kontaktujte_nas	C:/My%20Web%20Sites/courier/www.dpd.com/cz/domu/kontaktujte_nas.6bc.delayed	(from https://www.dpd.com/cz/business_customers)
17:45:40	29211/29211	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:45:39%20GMT	http://www.dpd.com/cz_en/content/view/full/5229	C:/My%20Web%20Sites/courier/www.dpd.com/cz_en/content/view/full/5229.html	(from https://www.dpd.com/cz/business_customers)
17:45:41	29526/29526	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:45:40%20GMT	http://www.dpd.com/cz_en/	C:/My%20Web%20Sites/courier/www.dpd.com/cz_en/index.html	(from https://www.dpd.com/cz/business_customers)
17:45:42	794806/794806	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2013%20Oct%202019%2023:16:12%20GMT	https://www.dpd.com/var/dpd/cache_cz/public/javascript/9e9738782f1005541f86491ecd15946b_1568797456.js	C:/My%20Web%20Sites/courier/www.dpd.com/var/dpd/cache_cz/public/javascript/9e9738782f1005541f86491ecd15946b_1568797456.js	(from https://www.dpd.com/cz/business_customers)
17:45:42	28906/28906	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:45:42%20GMT	https://www.dpd.com/cz/business_customers/jak_dorucujeme_radost	C:/My%20Web%20Sites/courier/www.dpd.com/cz/business_customers/jak_dorucujeme_radost.html	(from https://www.dpd.com/cz/business_customers)
17:45:43	29968/29968	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:45:43%20GMT	https://www.dpd.com/cz/business_customers/nase_sluzby	C:/My%20Web%20Sites/courier/www.dpd.com/cz/business_customers/nase_sluzby.html	(from https://www.dpd.com/cz/business_customers)
17:45:44	26752/26752	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:45:43%20GMT	https://www.dpd.com/cz/business_customers/vas_pruvodce_prepravou	C:/My%20Web%20Sites/courier/www.dpd.com/cz/business_customers/vas_pruvodce_prepravou.html	(from https://www.dpd.com/cz/business_customers)
17:45:44	41936/41936	---MCZ	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:45:44%20GMT	https://www.dpd.com/cz/business_customers/nase_sluzby/export	C:/My%20Web%20Sites/courier/www.dpd.com/cz/business_customers/nase_sluzby/export.html	(from https://www.dpd.com/cz/business_customers)
17:45:48	491219/491219	---M--	200	added ('OK')	application/pdf	date:Mon,%2014%20Oct%202019%2016:44:36%20GMT	http://www.dpd.com/at_en/content/download/3058/29797/file/AGBs_DPDA_international_072019_en.pdf	C:/My%20Web%20Sites/courier/www.dpd.com/at_en/content/download/3058/29797/file/AGBs_DPDA_international_072019_en.pdf	(from http://www.dpd.com/at_en/home/siteutilities/gtc)
